Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"487172","104982","2","","2017-02-15 00:00:00",""
"487173","104896","2","","2017-02-15 00:00:00",""
"487175","104893","2","","2017-02-15 00:00:00",""
"487176","104903","2","","2017-02-15 00:00:00",""
"487177","104904","2","","2017-02-15 00:00:00",""
"487178","43985","2","","2017-02-15 00:00:00",""
"487179","19318","2","","2017-02-15 00:00:00",""
"487180","104896","2","","2017-02-15 00:00:00",""
"487181","104893","2","","2017-02-15 00:00:00",""
"487182","104979","2","","2017-02-15 00:00:00",""
"487183","104982","2","","2017-02-15 00:00:00",""
"487184","104978","2","","2017-02-15 00:00:00",""
"487185","104841","2","","2017-02-15 00:00:00",""
"487186","101194","2","","2017-02-15 00:00:00",""
"487187","101193","2","","2017-02-15 00:00:00",""
"487188","89666","2","","2017-02-15 00:00:00",""
"487189","104726","2","","2017-02-15 00:00:00",""
"487190","104981","2","","2017-02-15 00:00:00",""
"487191","104705","2","","2017-02-15 00:00:00",""
"487192","104726","2","","2017-02-15 00:00:00",""
"487193","104987","2","","2017-02-15 00:00:00",""
"487194","10843","2","","2017-02-15 00:00:00",""
"487195","10842","2","","2017-02-15 00:00:00",""
"487196","29252","2","","2017-02-15 00:00:00",""
"487197","104988","2","","2017-02-15 00:00:00",""
"487198","104893","2","","2017-02-15 00:00:00",""
"487199","104896","2","","2017-02-15 00:00:00",""
"487200","18991","2","","2017-02-15 00:00:00",""
"487201","18991","5","97213","2017-02-15 00:00:00",""
"487202","19017","2","","2017-02-15 00:00:00",""
"487203","104901","2","","2017-02-15 00:00:00",""
"487204","49994","2","","2017-02-15 00:00:00",""
"487205","2317","5","97213","2017-02-15 00:00:00",""
"487206","2317","2","","2017-02-15 00:00:00",""
"487207","104705","2","","2017-02-15 00:00:00",""
"487208","104726","2","","2017-02-15 00:00:00",""
"487211","104988","3","","2017-02-15 00:00:00",""
"487214","104989","2","","2017-02-15 00:00:00",""
"487215","104984","2","","2017-02-15 00:00:00",""
"487216","55052","2","","2017-02-15 00:00:00",""
"487217","55051","2","","2017-02-15 00:00:00",""
"487218","14115","2","","2017-02-15 00:00:00",""
"487219","20584","2","","2017-02-15 00:00:00",""
"487220","20583","2","","2017-02-15 00:00:00",""
"487221","14121","2","","2017-02-15 00:00:00",""
"487222","14115","5","28690","2017-02-15 00:00:00",""
"487223","80790","2","","2017-02-15 00:00:00",""
"487224","20584","1","","2017-02-15 00:00:00",""
"487225","104893","2","","2017-02-15 00:00:00",""
"487226","104896","2","","2017-02-15 00:00:00",""
"487227","104901","2","","2017-02-15 00:00:00",""
"487228","104705","2","","2017-02-15 00:00:00",""
"487229","104903","2","","2017-02-15 00:00:00",""
"487230","39059","2","","2017-02-15 00:00:00",""
"487231","39063","2","","2017-02-15 00:00:00",""
"487232","99735","2","","2017-02-15 00:00:00",""
"487233","99738","2","","2017-02-15 00:00:00",""
"487234","99737","2","","2017-02-15 00:00:00",""
"487235","104896","2","","2017-02-15 00:00:00",""
"487236","104893","2","","2017-02-15 00:00:00",""
"487237","104992","3","","2017-02-15 00:00:00",""
"487238","34172","2","","2017-02-15 00:00:00",""
"487239","57968","2","","2017-02-15 00:00:00",""
"487240","104992","15","","2017-02-15 00:00:00",""
"487241","104992","10","","2017-02-15 00:00:00",""
"487242","104903","2","","2017-02-15 00:00:00",""
"487243","104901","2","","2017-02-15 00:00:00",""
"487244","104969","2","","2017-02-15 00:00:00",""
"487245","104994","2","","2017-02-15 00:00:00",""
"487246","104966","2","","2017-02-15 00:00:00",""
"487247","104745","2","","2017-02-15 00:00:00",""
"487248","104896","2","","2017-02-15 00:00:00",""
"487249","104995","2","","2017-02-15 00:00:00",""
"487250","104726","2","","2017-02-15 00:00:00",""
"487251","104710","2","","2017-02-15 00:00:00",""
"487252","104708","2","","2017-02-15 00:00:00",""
"487253","104705","2","","2017-02-15 00:00:00",""
"487254","104731","2","","2017-02-15 00:00:00",""
"487255","104726","2","","2017-02-15 00:00:00",""
"487256","104896","2","","2017-02-15 00:00:00",""
"487257","104901","2","","2017-02-15 00:00:00",""
"487258","104903","2","","2017-02-15 00:00:00",""
"487259","104904","2","","2017-02-15 00:00:00",""
"487260","104923","2","","2017-02-15 00:00:00",""
"487261","104896","2","","2017-02-15 00:00:00",""
"487262","104893","16","","2017-02-15 00:00:00",""
"487263","104705","2","","2017-02-15 00:00:00",""
"487264","104977","2","","2017-02-15 00:00:00",""
"487265","104726","2","","2017-02-15 00:00:00",""
"487266","104705","2","","2017-02-15 00:00:00",""
"487267","104726","2","","2017-02-15 00:00:00",""
"487268","104705","2","","2017-02-15 00:00:00",""
"487269","104726","2","","2017-02-15 00:00:00",""
"487270","33567","5","95558","2017-02-15 00:00:00",""
"487271","99168","2","","2017-02-15 00:00:00",""
"487272","104710","2","","2017-02-15 00:00:00",""
"487273","104896","2","","2017-02-15 00:00:00",""
"487274","104962","2","","2017-02-15 00:00:00",""
"487275","101548","2","","2017-02-15 00:00:00",""
"487276","104995","5","9880","2017-02-15 00:00:00",""
"487277","104995","2","","2017-02-15 00:00:00",""
"487278","104988","2","","2017-02-15 00:00:00",""
"487279","104893","2","","2017-02-15 00:00:00",""
"487280","104896","2","","2017-02-15 00:00:00",""
"487281","104903","2","","2017-02-15 00:00:00",""
"487282","104726","2","","2017-02-15 00:00:00",""
"487283","104995","2","","2017-02-15 00:00:00",""
"487284","97056","2","","2017-02-15 00:00:00",""
"487285","1080","2","","2017-02-15 00:00:00",""
"487286","104782","9","","2017-02-15 00:00:00","50"
"487287","1233","2","","2017-02-15 00:00:00",""
"487288","1240","2","","2017-02-15 00:00:00",""
"487289","55676","2","","2017-02-15 00:00:00",""
"487290","105002","3","","2017-02-15 00:00:00",""
"487291","104893","2","","2017-02-15 00:00:00",""
"487292","104896","2","","2017-02-15 00:00:00",""
"487293","13815","2","","2017-02-15 00:00:00",""
"487294","104961","2","","2017-02-15 00:00:00",""
"487295","101548","2","","2017-02-15 00:00:00",""
"487297","104982","2","","2017-02-15 00:00:00",""
"487298","73403","2","","2017-02-15 00:00:00",""
"487299","104896","2","","2017-02-15 00:00:00",""
"487300","104896","2","","2017-02-15 00:00:00",""
"487301","104901","2","","2017-02-15 00:00:00",""
"487302","104705","5","97245","2017-02-15 00:00:00",""
"487303","105004","15","","2017-02-15 00:00:00",""
"487304","105004","10","","2017-02-15 00:00:00",""
"487305","105003","2","","2017-02-15 00:00:00",""
"487306","73160","2","","2017-02-15 00:00:00",""
"487307","104903","2","","2017-02-15 00:00:00",""
"487308","76439","2","","2017-02-16 00:00:00",""
"487309","31249","2","","2017-02-16 00:00:00",""
"487310","103326","3","","2017-02-16 00:00:00",""
"487311","66862","3","","2017-02-16 00:00:00",""
"487312","105006","2","","2017-02-16 00:00:00",""
"487313","104705","5","97256","2017-02-16 00:00:00",""
"487314","105008","2","","2017-02-16 00:00:00",""
"487315","82914","2","","2017-02-16 00:00:00",""
"487316","105007","16","","2017-02-16 00:00:00",""
"487317","82966","2","","2017-02-16 00:00:00",""
"487318","104896","2","","2017-02-16 00:00:00",""
"487319","35281","2","","2017-02-16 00:00:00",""
"487320","104896","15","","2017-02-16 00:00:00",""
"487321","101252","2","","2017-02-16 00:00:00",""
"487322","101475","2","","2017-02-16 00:00:00",""
"487323","101508","2","","2017-02-16 00:00:00",""
"487324","101478","2","","2017-02-16 00:00:00",""
"487325","101186","2","","2017-02-16 00:00:00",""
"487326","101188","2","","2017-02-16 00:00:00",""
"487327","105012","16","","2017-02-16 00:00:00",""
"487328","104995","2","","2017-02-16 00:00:00",""
"487329","84977","2","","2017-02-16 00:00:00",""
"487330","104705","2","","2017-02-16 00:00:00",""
"487331","1875","2","","2017-02-16 00:00:00",""
"487332","104705","2","","2017-02-16 00:00:00",""
"487333","104726","2","","2017-02-16 00:00:00",""
"487334","24158","2","","2017-02-16 00:00:00",""
"487335","24158","5","71300","2017-02-16 00:00:00",""
"487336","104999","2","","2017-02-16 00:00:00",""
"487337","104896","2","","2017-02-16 00:00:00",""
"487338","50643","5","97263","2017-02-16 00:00:00",""
"487339","104998","2","","2017-02-16 00:00:00",""
"487340","96632","2","","2017-02-16 00:00:00",""
"487341","74850","2","","2017-02-16 00:00:00",""
"487342","85745","2","","2017-02-16 00:00:00",""
"487343","85793","2","","2017-02-16 00:00:00",""
"487344","104995","5","66382","2017-02-16 00:00:00",""
"487345","4224","2","","2017-02-16 00:00:00",""
"487346","104705","2","","2017-02-16 00:00:00",""
"487347","104705","5","41971","2017-02-16 00:00:00",""
"487348","104973","1","","2017-02-16 00:00:00",""
"487349","104896","2","","2017-02-16 00:00:00",""
"487350","30436","2","","2017-02-16 00:00:00",""
"487351","30441","2","","2017-02-16 00:00:00",""
"487352","30360","2","","2017-02-16 00:00:00",""
"487353","104896","2","","2017-02-16 00:00:00",""
"487354","30366","2","","2017-02-16 00:00:00",""
"487355","30395","2","","2017-02-16 00:00:00",""
"487356","104982","1","","2017-02-16 00:00:00",""
"487359","53155","2","","2017-02-16 00:00:00",""
"487360","53160","2","","2017-02-16 00:00:00",""
"487361","53536","2","","2017-02-16 00:00:00",""
"487362","37424","2","","2017-02-16 00:00:00",""
"487363","104987","2","","2017-02-16 00:00:00",""
"487364","104726","2","","2017-02-16 00:00:00",""
"487365","12100","2","","2017-02-16 00:00:00",""
"487366","104987","2","","2017-02-16 00:00:00",""
"487367","104896","2","","2017-02-16 00:00:00",""
"487368","104901","2","","2017-02-16 00:00:00",""
"487369","104923","2","","2017-02-16 00:00:00",""
"487370","105021","2","","2017-02-16 00:00:00",""
"487371","104731","2","","2017-02-16 00:00:00",""
"487372","49073","2","","2017-02-16 00:00:00",""
"487373","104726","2","","2017-02-16 00:00:00",""
"487374","105022","2","","2017-02-16 00:00:00",""
"487375","105001","2","","2017-02-16 00:00:00",""
"487376","105001","1","","2017-02-16 00:00:00",""
"487377","105023","3","","2017-02-16 00:00:00",""
"487378","104896","2","","2017-02-16 00:00:00",""
"487379","105023","3","","2017-02-16 00:00:00",""
"487380","105023","15","","2017-02-16 00:00:00",""
"487381","105023","3","","2017-02-16 00:00:00",""
"487382","105023","12","","2017-02-16 00:00:00",""
"487383","105023","10","","2017-02-16 00:00:00",""
"487384","105022","3","","2017-02-16 00:00:00",""
"487385","105021","2","","2017-02-16 00:00:00",""
"487386","105025","2","","2017-02-16 00:00:00",""
"487387","105019","2","","2017-02-16 00:00:00",""
"487388","105015","2","","2017-02-16 00:00:00",""
"487389","103791","2","","2017-02-16 00:00:00",""
"487390","103802","2","","2017-02-16 00:00:00",""
"487391","17442","2","","2017-02-16 00:00:00",""
"487392","35024","2","","2017-02-16 00:00:00",""
"487393","35024","5","95373","2017-02-16 00:00:00",""
"487394","35586","2","","2017-02-16 00:00:00",""
"487395","35029","2","","2017-02-16 00:00:00",""
"487396","105027","2","","2017-02-16 00:00:00",""
"487397","104988","1","","2017-02-16 00:00:00",""
"487398","105024","2","","2017-02-16 00:00:00",""
"487399","105026","3","","2017-02-16 00:00:00",""
"487400","95472","2","","2017-02-16 00:00:00",""
"487401","95476","2","","2017-02-16 00:00:00",""
"487402","104705","2","","2017-02-16 00:00:00",""
"487403","105027","2","","2017-02-16 00:00:00",""
"487404","104896","2","","2017-02-16 00:00:00",""
"487406","105024","2","","2017-02-16 00:00:00",""
"487407","105027","2","","2017-02-16 00:00:00",""
"487408","105030","2","","2017-02-16 00:00:00",""
"487409","105029","2","","2017-02-16 00:00:00",""
"487410","104896","2","","2017-02-16 00:00:00",""
"487411","105028","2","","2017-02-16 00:00:00",""
"487412","105027","2","","2017-02-16 00:00:00",""
"487413","104726","2","","2017-02-16 00:00:00",""
"487414","105015","2","","2017-02-16 00:00:00",""
"487415","104705","2","","2017-02-16 00:00:00",""
"487416","104901","2","","2017-02-16 00:00:00",""
"487417","105027","2","","2017-02-16 00:00:00",""
"487418","105024","2","","2017-02-16 00:00:00",""
"487419","104705","2","","2017-02-16 00:00:00",""
"487420","105027","2","","2017-02-16 00:00:00",""
"487421","105024","2","","2017-02-16 00:00:00",""
"487422","105028","2","","2017-02-16 00:00:00",""
"487423","105028","2","","2017-02-16 00:00:00",""
"487424","105031","2","","2017-02-16 00:00:00",""
"487425","105028","2","","2017-02-16 00:00:00",""
"487426","105028","2","","2017-02-16 00:00:00",""
"487427","105024","2","","2017-02-16 00:00:00",""
"487428","105027","2","","2017-02-16 00:00:00",""
"487429","104705","2","","2017-02-16 00:00:00",""
"487430","105033","2","","2017-02-16 00:00:00",""
"487431","52376","2","","2017-02-16 00:00:00",""
"487432","104708","2","","2017-02-16 00:00:00",""
"487433","105037","2","","2017-02-16 00:00:00",""
"487434","105037","5","97284","2017-02-16 00:00:00",""
"487435","105027","2","","2017-02-16 00:00:00",""
"487436","105024","16","","2017-02-16 00:00:00",""
"487437","105037","2","","2017-02-16 00:00:00",""
"487438","105028","2","","2017-02-16 00:00:00",""
"487439","104896","2","","2017-02-16 00:00:00",""
"487440","104901","2","","2017-02-16 00:00:00",""
"487442","105025","2","","2017-02-16 00:00:00",""
"487443","105028","2","","2017-02-16 00:00:00",""
"487444","104903","2","","2017-02-16 00:00:00",""
"487445","104998","3","","2017-02-16 00:00:00",""
"487446","104290","2","","2017-02-16 00:00:00",""
"487447","104283","2","","2017-02-16 00:00:00",""
"487448","6586","5","81432","2017-02-16 00:00:00",""
"487449","105035","1","","2017-02-16 00:00:00",""
"487450","105037","2","","2017-02-16 00:00:00",""
"487451","104896","2","","2017-02-16 00:00:00",""
"487452","104893","2","","2017-02-16 00:00:00",""
"487453","105027","2","","2017-02-16 00:00:00",""
"487454","105024","2","","2017-02-16 00:00:00",""
"487455","105033","2","","2017-02-16 00:00:00",""
"487456","105030","2","","2017-02-16 00:00:00",""
"487457","105025","2","","2017-02-16 00:00:00",""
"487458","105010","2","","2017-02-16 00:00:00",""
"487459","66908","2","","2017-02-16 00:00:00",""
"487460","98652","2","","2017-02-16 00:00:00",""
"487461","93895","2","","2017-02-16 00:00:00",""
"487462","98673","2","","2017-02-16 00:00:00",""
"487463","105008","2","","2017-02-16 00:00:00",""
"487464","100033","2","","2017-02-16 00:00:00",""
"487465","100037","2","","2017-02-16 00:00:00",""
"487466","100034","2","","2017-02-16 00:00:00",""
"487467","100095","2","","2017-02-16 00:00:00",""
"487468","104979","2","","2017-02-16 00:00:00",""
"487469","104982","2","","2017-02-16 00:00:00",""
"487470","105028","2","","2017-02-16 00:00:00",""
"487471","105027","2","","2017-02-16 00:00:00",""
"487472","104896","2","","2017-02-16 00:00:00",""
"487473","105024","2","","2017-02-16 00:00:00",""
"487474","104710","2","","2017-02-16 00:00:00",""
"487475","104718","2","","2017-02-16 00:00:00",""
"487476","104705","2","","2017-02-16 00:00:00",""
"487477","105024","2","","2017-02-16 00:00:00",""
"487478","11484","2","","2017-02-16 00:00:00",""
"487480","62466","2","","2017-02-16 00:00:00",""
"487481","105027","2","","2017-02-16 00:00:00",""
"487482","105027","2","","2017-02-16 00:00:00",""
"487483","104896","2","","2017-02-16 00:00:00",""
"487484","56143","2","","2017-02-16 00:00:00",""
"487485","56026","2","","2017-02-16 00:00:00",""
"487486","105024","5","78849","2017-02-16 00:00:00",""
"487487","105024","2","","2017-02-16 00:00:00",""
"487488","103802","2","","2017-02-16 00:00:00",""
"487489","98652","2","","2017-02-16 00:00:00",""
"487490","66908","2","","2017-02-16 00:00:00",""
"487491","105028","2","","2017-02-16 00:00:00",""
"487492","105027","2","","2017-02-16 00:00:00",""
"487493","105027","2","","2017-02-16 00:00:00",""
"487494","80876","2","","2017-02-16 00:00:00",""
"487495","101604","2","","2017-02-16 00:00:00",""
"487496","105027","2","","2017-02-16 00:00:00",""
"487497","105024","2","","2017-02-16 00:00:00",""
"487498","104893","2","","2017-02-16 00:00:00",""
"487499","105027","2","","2017-02-16 00:00:00",""
"487500","104893","2","","2017-02-16 00:00:00",""
"487501","105042","2","","2017-02-16 00:00:00",""
"487502","105027","2","","2017-02-16 00:00:00",""
"487503","105024","2","","2017-02-16 00:00:00",""
"487504","105044","2","","2017-02-16 00:00:00",""
"487505","105045","2","","2017-02-16 00:00:00",""
"487506","30360","2","","2017-02-16 00:00:00",""
"487507","105045","2","","2017-02-16 00:00:00",""
"487508","1385","2","","2017-02-16 00:00:00",""
"487509","1382","2","","2017-02-16 00:00:00",""
"487510","11894","2","","2017-02-16 00:00:00",""
"487511","105027","2","","2017-02-16 00:00:00",""
"487512","105028","2","","2017-02-16 00:00:00",""
"487513","85898","2","","2017-02-16 00:00:00",""
"487514","11203","2","","2017-02-16 00:00:00",""
"487515","11203","5","13715","2017-02-16 00:00:00",""
"487516","105024","2","","2017-02-16 00:00:00",""
"487517","105027","2","","2017-02-16 00:00:00",""
"487518","105042","2","","2017-02-16 00:00:00",""
"487519","105028","2","","2017-02-16 00:00:00",""
"487520","104923","2","","2017-02-16 00:00:00",""
"487521","85898","16","","2017-02-16 00:00:00",""
"487522","105046","2","","2017-02-16 00:00:00",""
"487523","105046","2","","2017-02-16 00:00:00",""
"487524","93838","2","","2017-02-16 00:00:00",""
"487525","11205","2","","2017-02-16 00:00:00",""
"487526","78412","2","","2017-02-16 00:00:00",""
"487527","105027","3","","2017-02-16 00:00:00",""
"487528","105028","3","","2017-02-16 00:00:00",""
"487529","104923","2","","2017-02-16 00:00:00",""
"487530","105043","2","","2017-02-16 00:00:00",""
"487531","105046","2","","2017-02-16 00:00:00",""
"487532","105045","2","","2017-02-16 00:00:00",""
"487533","105052","2","","2017-02-16 00:00:00",""
"487534","105024","2","","2017-02-16 00:00:00",""
"487535","105027","2","","2017-02-16 00:00:00",""
"487536","105046","2","","2017-02-16 00:00:00",""
"487537","105042","2","","2017-02-16 00:00:00",""
"487538","105046","2","","2017-02-16 00:00:00",""
"487539","105045","2","","2017-02-16 00:00:00",""
"487540","105008","2","","2017-02-16 00:00:00",""
"487541","100980","2","","2017-02-16 00:00:00",""
"487542","98892","2","","2017-02-16 00:00:00",""
"487543","98879","5","80515","2017-02-16 00:00:00",""
"487544","104893","2","","2017-02-16 00:00:00",""
"487545","104896","2","","2017-02-16 00:00:00",""
"487546","105027","2","","2017-02-16 00:00:00",""
"487547","105028","2","","2017-02-16 00:00:00",""
"487548","105024","2","","2017-02-16 00:00:00",""
"487549","105046","2","","2017-02-16 00:00:00",""
"487550","105045","2","","2017-02-16 00:00:00",""
"487551","105042","2","","2017-02-16 00:00:00",""
"487552","104896","2","","2017-02-16 00:00:00",""
"487553","105046","2","","2017-02-16 00:00:00",""
"487554","105042","2","","2017-02-16 00:00:00",""
"487555","105024","2","","2017-02-16 00:00:00",""
"487556","105027","2","","2017-02-16 00:00:00",""
"487557","105027","2","","2017-02-16 00:00:00",""
"487558","105052","2","","2017-02-17 00:00:00",""
"487559","105045","2","","2017-02-17 00:00:00",""
"487560","104903","2","","2017-02-17 00:00:00",""
"487561","104893","2","","2017-02-17 00:00:00",""
"487562","105042","2","","2017-02-17 00:00:00",""
"487563","104705","2","","2017-02-17 00:00:00",""
"487564","105027","2","","2017-02-17 00:00:00",""
"487565","105028","2","","2017-02-17 00:00:00",""
"487566","105045","2","","2017-02-17 00:00:00",""
"487567","105027","2","","2017-02-17 00:00:00",""
"487568","105024","2","","2017-02-17 00:00:00",""
"487569","105042","2","","2017-02-17 00:00:00",""
"487570","105042","5","64517","2017-02-17 00:00:00",""
"487571","105046","2","","2017-02-17 00:00:00",""
"487572","105046","2","","2017-02-17 00:00:00",""
"487573","104987","2","","2017-02-17 00:00:00",""
"487574","105024","2","","2017-02-17 00:00:00",""
"487575","105061","2","","2017-02-17 00:00:00",""
"487576","105042","2","","2017-02-17 00:00:00",""
"487577","105046","2","","2017-02-17 00:00:00",""
"487578","105046","2","","2017-02-17 00:00:00",""
"487579","105042","2","","2017-02-17 00:00:00",""
"487580","105046","2","","2017-02-17 00:00:00",""
"487581","105052","2","","2017-02-17 00:00:00",""
"487582","105061","2","","2017-02-17 00:00:00",""
"487583","104893","2","","2017-02-17 00:00:00",""
"487584","104896","2","","2017-02-17 00:00:00",""
"487585","105049","2","","2017-02-17 00:00:00",""
"487586","22746","2","","2017-02-17 00:00:00",""
"487587","41010","2","","2017-02-17 00:00:00",""
"487588","16519","2","","2017-02-17 00:00:00",""
"487589","105042","2","","2017-02-17 00:00:00",""
"487590","105046","2","","2017-02-17 00:00:00",""
"487591","105028","2","","2017-02-17 00:00:00",""
"487592","105042","2","","2017-02-17 00:00:00",""
"487593","104896","2","","2017-02-17 00:00:00",""
"487594","105021","2","","2017-02-17 00:00:00",""
"487595","101595","2","","2017-02-17 00:00:00",""
"487596","105024","2","","2017-02-17 00:00:00",""
"487597","104903","2","","2017-02-17 00:00:00",""
"487598","105046","2","","2017-02-17 00:00:00",""
"487599","105042","2","","2017-02-17 00:00:00",""
"487600","105046","2","","2017-02-17 00:00:00",""
"487601","105045","2","","2017-02-17 00:00:00",""
"487602","105061","2","","2017-02-17 00:00:00",""
"487603","105027","2","","2017-02-17 00:00:00",""
"487604","103031","2","","2017-02-17 00:00:00",""
"487605","98191","2","","2017-02-17 00:00:00",""
"487606","103791","2","","2017-02-17 00:00:00",""
"487607","20265","5","97320","2017-02-17 00:00:00",""
"487608","105057","15","","2017-02-17 00:00:00",""
"487609","105057","3","","2017-02-17 00:00:00",""
"487610","104896","2","","2017-02-17 00:00:00",""
"487611","105046","2","","2017-02-17 00:00:00",""
"487612","104901","2","","2017-02-17 00:00:00",""
"487613","104923","2","","2017-02-17 00:00:00",""
"487614","105028","2","","2017-02-17 00:00:00",""
"487615","101494","2","","2017-02-17 00:00:00",""
"487616","101376","2","","2017-02-17 00:00:00",""
"487617","105069","2","","2017-02-17 00:00:00",""
"487618","105061","2","","2017-02-17 00:00:00",""
"487619","105024","2","","2017-02-17 00:00:00",""
"487620","105027","2","","2017-02-17 00:00:00",""
"487621","105024","2","","2017-02-17 00:00:00",""
"487622","104896","2","","2017-02-17 00:00:00",""
"487623","105067","15","","2017-02-17 00:00:00",""
"487624","101369","2","","2017-02-17 00:00:00",""
"487625","101372","2","","2017-02-17 00:00:00",""
"487626","104705","2","","2017-02-17 00:00:00",""
"487627","104726","2","","2017-02-17 00:00:00",""
"487628","105046","2","","2017-02-17 00:00:00",""
"487629","105071","3","","2017-02-17 00:00:00",""
"487630","101369","2","","2017-02-17 00:00:00",""
"487631","101372","2","","2017-02-17 00:00:00",""
"487632","6531","2","","2017-02-17 00:00:00",""
"487633","98191","2","","2017-02-17 00:00:00",""
"487634","98271","2","","2017-02-17 00:00:00",""
"487635","105071","2","","2017-02-17 00:00:00",""
"487636","66571","2","","2017-02-17 00:00:00",""
"487637","66556","2","","2017-02-17 00:00:00",""
"487638","104896","2","","2017-02-17 00:00:00",""
"487639","105046","2","","2017-02-17 00:00:00",""
"487640","34152","2","","2017-02-17 00:00:00",""
"487641","34166","2","","2017-02-17 00:00:00",""
"487642","105061","2","","2017-02-17 00:00:00",""
"487643","105070","15","","2017-02-17 00:00:00",""
"487644","105047","5","97304","2017-02-17 00:00:00",""
"487645","105024","2","","2017-02-17 00:00:00",""
"487647","105024","5","91465","2017-02-17 00:00:00",""
"487648","105042","2","","2017-02-17 00:00:00",""
"487649","105046","2","","2017-02-17 00:00:00",""
"487650","105045","2","","2017-02-17 00:00:00",""
"487651","105061","2","","2017-02-17 00:00:00",""
"487652","105046","2","","2017-02-17 00:00:00",""
"487653","105052","2","","2017-02-17 00:00:00",""
"487654","105061","2","","2017-02-17 00:00:00",""
"487655","105027","2","","2017-02-17 00:00:00",""
"487656","105065","2","","2017-02-17 00:00:00",""
"487657","104893","2","","2017-02-17 00:00:00",""
"487658","104896","2","","2017-02-17 00:00:00",""
"487659","104901","2","","2017-02-17 00:00:00",""
"487660","104903","2","","2017-02-17 00:00:00",""
"487661","105027","2","","2017-02-17 00:00:00",""
"487662","105073","15","","2017-02-17 00:00:00",""
"487663","105073","10","","2017-02-17 00:00:00",""
"487664","105067","15","","2017-02-17 00:00:00",""
"487665","105070","3","","2017-02-17 00:00:00",""
"487666","105071","10","","2017-02-17 00:00:00",""
"487667","105027","2","","2017-02-17 00:00:00",""
"487668","105027","2","","2017-02-17 00:00:00",""
"487669","104150","1","","2017-02-17 00:00:00",""
"487670","105046","2","","2017-02-17 00:00:00",""
"487671","105078","2","","2017-02-17 00:00:00",""
"487672","105061","2","","2017-02-17 00:00:00",""
"487673","105078","10","","2017-02-17 00:00:00",""
"487674","105027","2","","2017-02-17 00:00:00",""
"487675","86331","2","","2017-02-17 00:00:00",""
"487676","105051","2","","2017-02-17 00:00:00",""
"487678","104896","2","","2017-02-17 00:00:00",""
"487679","104893","2","","2017-02-17 00:00:00",""
"487680","105024","2","","2017-02-17 00:00:00",""
"487681","105027","2","","2017-02-17 00:00:00",""
"487682","105042","2","","2017-02-17 00:00:00",""
"487683","105046","2","","2017-02-17 00:00:00",""
"487684","105061","2","","2017-02-17 00:00:00",""
"487685","105079","1","","2017-02-17 00:00:00",""
"487686","105079","2","","2017-02-17 00:00:00",""
"487687","52537","2","","2017-02-17 00:00:00",""
"487688","52538","2","","2017-02-17 00:00:00",""
"487689","52536","2","","2017-02-17 00:00:00",""
"487690","3788","2","","2017-02-17 00:00:00",""
"487691","52336","2","","2017-02-17 00:00:00",""
"487692","104893","5","82783","2017-02-17 00:00:00",""
"487693","52338","2","","2017-02-17 00:00:00",""
"487694","52370","2","","2017-02-17 00:00:00",""
"487695","105046","2","","2017-02-17 00:00:00",""
"487696","104901","2","","2017-02-17 00:00:00",""
"487697","105046","2","","2017-02-17 00:00:00",""
"487698","105027","16","","2017-02-17 00:00:00",""
"487699","1318","5","94600","2017-02-17 00:00:00",""
"487700","105046","2","","2017-02-17 00:00:00",""
"487701","105042","2","","2017-02-17 00:00:00",""
"487702","105046","2","","2017-02-17 00:00:00",""
"487703","105065","2","","2017-02-17 00:00:00",""
"487704","105084","2","","2017-02-17 00:00:00",""
"487705","105027","2","","2017-02-17 00:00:00",""
"487706","105024","2","","2017-02-17 00:00:00",""
"487707","105028","2","","2017-02-17 00:00:00",""
"487708","105061","2","","2017-02-17 00:00:00",""
"487709","105061","2","","2017-02-17 00:00:00",""
"487710","105027","2","","2017-02-17 00:00:00",""
"487712","105065","2","","2017-02-17 00:00:00",""
"487713","105024","2","","2017-02-17 00:00:00",""
"487714","105027","2","","2017-02-17 00:00:00",""
"487715","105024","2","","2017-02-17 00:00:00",""
"487716","104588","1","","2017-02-17 00:00:00",""
"487717","105061","2","","2017-02-17 00:00:00",""
"487718","105019","2","","2017-02-17 00:00:00",""
"487719","104576","1","","2017-02-17 00:00:00",""
"487720","105027","2","","2017-02-17 00:00:00",""
"487721","105024","2","","2017-02-17 00:00:00",""
"487722","105042","2","","2017-02-17 00:00:00",""
"487723","105028","2","","2017-02-17 00:00:00",""
"487724","105027","2","","2017-02-17 00:00:00",""
"487725","103257","2","","2017-02-17 00:00:00",""
"487726","103303","2","","2017-02-17 00:00:00",""
"487727","104896","2","","2017-02-17 00:00:00",""
"487728","105061","2","","2017-02-17 00:00:00",""
"487729","105061","2","","2017-02-17 00:00:00",""
"487730","105024","2","","2017-02-17 00:00:00",""
"487731","105027","2","","2017-02-17 00:00:00",""
"487732","105028","2","","2017-02-17 00:00:00",""
"487733","105042","2","","2017-02-17 00:00:00",""
"487734","105046","2","","2017-02-17 00:00:00",""
"487735","105061","2","","2017-02-17 00:00:00",""
"487736","105045","2","","2017-02-17 00:00:00",""
"487737","105042","2","","2017-02-17 00:00:00",""
"487738","105046","2","","2017-02-17 00:00:00",""
"487739","105065","2","","2017-02-17 00:00:00",""
"487740","105061","2","","2017-02-17 00:00:00",""
"487741","105061","2","","2017-02-17 00:00:00",""
